"id","bspl","detailname","resultname"
1632,BS,기타유동지급채무,금융부채
1633,PL,급여및퇴직급여,기타판관비
1634,PL,유무형자산상각비,기타판관비
1635,PL,기타판매관리비,기타판관비
1636,BS,기타포괄손익재평가적립금,기타자본
1637,PL,희석화주당순이익,제거
1639,BS,비유동성파생상품자산,금융자산
1640,BS,비유동기타부채,기타부채
1641,PL,관계기업손상차손,영업외손익
1642,PL,기본주당및희석주당순이익,제거
1643,BS,나기타포괄손익공정가치측정지분상품평가손익,기타자본
1644,BS,가기타포괄손익공정가치측정금융자산평가손익,기타자본
1646,PL,금융자산손상차손환입,영업외손익
1647,PL,종속기업및공동기업투자손익,영업외손익
1648,BS,재평가잉여금등,기타자본
1649,BS,기타포괄손익공정가치측정지분상품의공정가치변동,기타자본
1650,BS,자산유동화차입금,금융부채
1651,PL,계속영업기본및희석주당이익,제거
1652,PL,중단영업기본및희석주당이익,제거
1653,BS,관계기업투자및종속기업투자,투자주식
1654,PL,법인세차감전손익,세전이익
1655,BS,기타포괄손익공정가치금융자산평가,기타자본
1656,PL,관계기업손익에대한지분,영업외손익
1657,BS,유동성상각후원가금융자산,금융자산
1658,BS,유동파생상품금융부채,금융부채
1659,BS,비유동기타지급채무,금융부채
1660,BS,사모사채,금융부채
1661,BS,비유동파생상품금융부채,금융부채
1662,PL,지분법적용대상관계기업손익,영업외손익
1663,BS,단기이연수익,기타부채
1664,BS,종속기업투자에대한투자자산,투자주식
1665,BS,관계기업투자에대한투자자산,투자주식
1666,BS,판권선급금,기타자산
1667,BS,배급선급금,기타자산
1668,PL,콘텐츠원가,매출원가
1669,PL,극장부금원가,매출원가
1670,PL,영화제작용역원가,매출원가
1671,PL,기타원가,매출원가
1672,PL,영화투자수익,금융손익
1674,BS,단기선급금,기타자산
1675,BS,단기선급비용,기타자산
1676,BS,단기투자주식,금융자산
1677,BS,컴퓨터소프트웨어,무형자산
1678,BS,단기선수금,기타부채
1679,BS,단기예수금,기타부채
1680,BS,감자차손,기타자본
1681,PL,투자자산처분이익,금융손익
1682,PL,단기투자자산처분이익,금융손익
1683,PL,단기투자자산처분손실,금융손익
1684,PL,단기투자자산평가손실,위치파악2
1685,BS,종속기업및공동기업투자주식,투자주식
1686,BS,주주임원종업원장기차입금,금융부채
1687,BS,주식매수선택권,기타자본
1688,PL,계속영업,제거
1689,PL,중단영업,중단영업손익
1690,PL,공사수익,매출액
1691,BS,기타포괄손익공정가치지분증권,기타자본
1692,PL,판매일반관리비,판관비
1693,BS,유동상각후원가측정채무증권,금융자산
1694,BS,종속기업과관계기업투자,투자주식
1695,BS,대여금,금융자산
1696,BS,현재가치할인차금,차감형
1697,PL,용역매출액,매출액
1698,PL,전력비,기타판관비
1699,PL,수취채권과손상차손,영업외손익
1700,PL,임대료,영업외손익
1701,PL,UT제공원가,매출원가
1702,BS,기타포괄손익공정가치측정금융자산처분손실,기타자본
1703,BS,관계회사투자자산,투자주식
1704,BS,유동성반환제품회수권,재고자산
1705,BS,비유동성차입금및사채,금융부채
1706,BS,가매출채권,금융자산
1707,BS,나미수금,금융자산
1708,BS,가단기대여금,금융자산
1709,BS,나기타의금융자산,금융자산
1710,BS,다미수수익,금융자산
1711,BS,라선물거래예치금,현금성자산
1712,BS,파생상품자산,금융자산
1713,BS,가제품,재고자산
1714,BS,나반환제품,재고자산
1715,BS,다재고자산평가충당금,차감형
1716,BS,라상품,재고자산
1717,BS,마반환상품,재고자산
1718,BS,바재공품,재고자산
1719,BS,사원재료,재고자산
1720,BS,아미착품,재고자산
1721,BS,자저장품,재고자산
1722,BS,가선급금,기타자산
1723,BS,나선급비용,기타자산
1724,BS,가장기금융상품,금융자산
1725,BS,다장기대여금,금융자산
1726,BS,라보증금,위치파악3
1727,BS,가토지,유형자산
1728,BS,나건물,유형자산
1729,BS,다구축물,유형자산
1730,BS,라기계장치,유형자산
1731,BS,마차량운반구,유형자산
1732,BS,바공구와기구,유형자산
1733,BS,사비품,유형자산
1734,BS,아건설중인자산,유형자산
1735,BS,자국고보조금,차감형
1736,BS,가산업재산권,무형자산
1737,BS,나기타의무형자산,무형자산
1738,BS,다회원권,무형자산
1739,BS,가장기선급금,기타자산
1740,BS,매입채무와기타채무,금융부채
1741,BS,가매입채무,금융부채
1742,BS,나미지급금,금융부채
1743,BS,가전환사채,금융부채
1744,BS,가미지급비용,금융부채
1745,BS,나수입보증금,위치파악3
1746,BS,다파생상품부채,금융부채
1747,BS,가선수금,기타부채
1748,BS,나예수금,기타부채
1749,BS,다부가세예수금,기타부채
1750,BS,가환불부채,충당부채
1751,BS,가임대보증금,위치파악3
1752,BS,가신주인수권부사채,금융부채
1753,BS,가확정급여채무,충당부채
1754,BS,기타의자본잉여금,기타자본
1755,PL,타계정으로대체,매출원가
1756,PL,수도료,기타판관비
1757,PL,전기료,기타판관비
1758,PL,연료비,기타판관비
1759,PL,재고자산감모손실,영업외손익
1760,PL,기타의금융자산평가이익,위치파악2
1761,PL,기타의금융자산처분이익,금융손익
1762,PL,전환사채상환이익,금융손익
1763,PL,기타의금융자산평가손실,위치파악2
1764,PL,기타의금융자산처분손실,금융손익
1765,PL,전환사채상환손실,금융손익
1766,BS,관계기업공동기업및종속기업투자,투자주식
1767,BS,관계종속기업투자,투자주식
1768,PL,법인세차감전순손익,세전이익
1769,PL,분양수익,매출액
1770,PL,기타판매비와일반관리비,판관비
1771,BS,확정퇴직급여제도의재측정요소,기타포괄손익
1772,PL,당기손익으로재분류되지않은항목의법인세,기타포괄손익
1773,BS,장기매출채권및기타장기수취채권,금융자산
1774,BS,장기매입채무및기타장기지급채무,금융부채
1775,PL,운송원가,매출원가
1776,PL,기본희석주당손실,제거
1777,BS,예치금,현금성자산
1778,BS,그밖의기타자산,기타자산
1779,BS,계약자지분조정,금융자산
1780,BS,상각후취득원가측정금융부채,금융부채
1781,BS,그밖의기타부채,기타부채
1782,BS,이익잉여금대손준비금기적립액대손준비금적립예정액,이익잉여금
1783,PL,재보험수익,영업외손익
1784,PL,금융상품거래이익,금융손익
1785,PL,특별계정수입수수료,매출액
1786,PL,금융상품거래손실,금융손익
1787,PL,특별계정지급수수료,매출원가
1788,PL,후속적으로당기손익으로재분류될수있는포괄손익,총포괄손익
1789,PL,만기보유금융자산평가손익,위치파악2
1790,BS,특별계정기타포괄손익,기타자본
1791,PL,종속기업및관계기업지분법이익,영업외손익
1792,PL,종속기업및관계기업지분법손실,영업외손익
1793,BS,생물자산,유형자산
1794,PL,관계기업이익에대한지분,영업외손익
1795,BS,관계기업자본변동에대한지분,기타자본
1796,BS,대여금및기타수취채권,금융자산
1797,BS,장기미지급금및기타지급채무,금융부채
1798,BS,금융보증계약부채,금융부채
1799,PL,매출채권손상차손환입,영업외손익
1801,BS,관계공동기업투자,투자주식
1802,BS,기타장기급여채무,충당부채
1803,BS,장기파생금융자산,금융자산
1804,BS,단기금융리스부채,금융부채
1805,BS,법인세반영후기타포괄손익,기타자본
1806,PL,후속기간에당기손익으로재분류되지않는포괄손익,총포괄손익
1807,PL,후속기간에당기손익으로재분류되는포괄손익,총포괄손익
1808,BS,유효세율변경에따른이연법인세효과,기타자본
1809,PL,순금융이익,금융손익
1810,BS,유동성장기유동화채무,금융부채
1811,BS,장기유동화채무,금융부채
1812,PL,상품및제품매출,매출액
1813,PL,상품및제품매출원가,매출원가
1814,PL,보통주기본주당계속영업이익,제거
1815,PL,보통주희석주당계속영업이익,제거
1816,PL,구형우선주기본주당계속영업이익,제거
1817,PL,구형우선주기본주당이익,제거
1818,PL,구형우선주희석주당계속영업이익,제거
1819,PL,구형우선주희석주당이익,제거
1820,PL,후속적으로당기손익으로분류되지않는세후포괄손익,총포괄손익
1821,PL,후속적으로당기손익으로분류되는세후포괄손익,총포괄손익
1822,PL,금융수익,금융손익
1823,PL,금융비용,금융손익
1824,PL,가기타수익,영업외손익
1825,PL,나기타비용,영업외손익
1827,BS,나재평가잉여금,기타자본
1828,PL,구형우선주기본주당순이익,제거
1829,BS,보증충당부채,충당부채
1830,PL,기타판매와관리비,기타판관비
1831,BS,기타포괄손익공정가치금융자산처분이익,기타자본
1832,BS,지분법기타포괄손익,기타자본
1833,PL,수취채권과계약자산손상차손,영업외손익
1834,BS,전환우선주부채,금융부채
1835,PL,종속기업투자주식관련손익,영업외손익
1836,BS,파생상품자산_비유동,금융자산
1837,BS,종속기업및관계기업,투자주식
1838,BS,하자충당부채,충당부채
1839,PL,재분류되지않는항목과관련된법인세,기타포괄손익
1840,PL,재분류되는항목과관련된법인세,기타포괄손익
1841,BS,공정가치측정파생상품,금융자산
1842,PL,종속기업및관계기업투자주식이익,영업외손익
1843,PL,총포괄손실의귀속,총포괄손익
1844,PL,포괄손익인식금융자산평가손익,총포괄손익
1845,PL,보통주기본주당순손실,제거
1846,PL,보통주희석주당순손실,제거
1847,BS,유동당기손익공정가치금융자산,금융자산
1848,PL,공동기업종속기업관련손익,영업외손익
1849,BS,비유동금융리스부채,금융부채
1850,BS,주임종장기차입금,금융부채
1851,BS,장기급여충당부채,충당부채
1852,BS,기타포괄손익공정가치측정지분상품평가손실,기타자본
1853,PL,당기총포괄손익의귀속,총포괄손익
1854,PL,계속영업주당이익,제거
1855,PL,중단영업주당이익,제거
1856,BS,당기손익공정가치측정지분증권,금융자산
1857,BS,기타포괄공정가치측정지분증권,금융자산
1858,PL,일반관리비및판매비,판관비
1859,BS,매출채권과기타수취채권,금융자산
1860,PL,종속기업투자자산손상차손,영업외손익
1861,BS,반품제품회수권,재고자산
1862,BS,기타포괄손익공정가치측정채무상품관련손익,기타자본
1863,BS,단기상각후원가측정유가증권,금융자산
1864,BS,이자부차입금,금융부채
1865,BS,후속적으로당기손익으로재분류되지아니하는기타포괄손익,기타자본
1866,PL,금융수익유효이자율법에의한이자수익,금융손익
1867,PL,공동기업투자관련손익,영업외손익
1868,BS,유동성장기차입부채,금융부채
1869,PL,소프트웨어매출액,매출액
